"Name","Latitude","Longitude","Address"
"University of Pittsburgh at Bradford Campus Police and Safety",41.9432627813564,-78.6722015825615,"University of Pittsburgh - Bradford Campus, 300, Campus Drive, Bradford, McKean County, Pennsylvania, 16701, United States"
"Police Station",40.2764981014693,-79.5320629526113,"University of Pittsburgh at Greensburg, 150, Finoli Drive, Maplewood Terrace, South Greensburg, Westmoreland County, Pennsylvania, 15601, United States"
"Municipal Building/Campus Police",40.2624091701577,-78.8362472672301,"Municipal Building/Campus Police, Highfield Avenue, Richland Township, Cambria County, Pennsylvania, 15904, United States"
"Richland Township Police Department",40.2685698827067,-78.8398314673087,"Richland Township Police Department, Schoolhouse Road, Richland Township, Cambria County, Pennsylvania, 15904, United States"
"Susquehanna Township Police Department Headquarters",40.3281832250679,-76.8715801557104,"Susquehanna Township Police Department Headquarters, 1900, Linglestown Road, Harrisburg, Dauphin County, Pennsylvania, 17110, United States"
"Police Station",39.9600525161797,-75.258889311439,"South 69th Street, Stonehurst, Upper Darby, Delaware County, Pennsylvania, 19082, United States"
"Sharpsville Municipal Building",41.2634225377064,-80.4753913037702,"Sharpsville Municipal Building, East Main Street, Sharpsville, Mercer County, Pennsylvania, 16150, United States"
"Philadelphia Police 26th District",39.9717968813858,-75.1267803256717,"Philadelphia Police 26th District, 611, East Girard Avenue, Fishtown, Philadelphia, Philadelphia County, Pennsylvania, 19125, United States"
"Pennsylvania State Police - Newport",40.4974081797342,-77.1054835435295,"Pennsylvania State Police - Newport, 155, Red Hill Road, Newport, Perry County, Pennsylvania, 17074, United States"
"Pennsylvania State Police",40.1330834540525,-74.9608880824774,"Pennsylvania State Police, 3501, Neshaminy Boulevard, Bensalem Township, Bucks County, Pennsylvania, 19020, United States"
"Lewistown Police Department",40.5977170229911,-77.5721705151151,"Lewistown Police Department, 21, South Brown Street, Lewistown, Mifflin County, Pennsylvania, 17044, United States"
"Curwensville Police Department",40.9643498297826,-78.5207891503663,"Curwensville Police Department, 900, Susquehanna Avenue, Curwensville, Clearfield County, Pennsylvania, 16833, United States"
"2nd Police District",40.0523348762913,-75.0655218381965,"2nd Police District, Castor Avenue, Philadelphia, Philadelphia County, Pennsylvania, 19111, United States"
"Pennsylvania State Police",39.8961550585026,-80.1464514336491,"Pennsylvania State Police, Elm Drive, Franklin Township, Greene County, Pennsylvania, 15370, United States"
"Pennsylvania State Police",41.2046530219145,-75.9489800081668,"Pennsylvania State Police, South Valley Parkway, Askam, Hanover Township, Luzerne County, Pennsylvania, 18706, United States"
"Police Station",39.9025871600221,-79.7233470962871,"East Penn Street, Uniontown, Fayette County, Pennsylvania, 15401, United States"
"Adams Township Police",40.3044298804844,-78.757494697201,"Adams Township Police, Maxine Drive, Salix, Adams Township, Cambria County, Pennsylvania, 15952, United States"
"East Hempfield Township Police",40.0953535280251,-76.400594763069,"East Hempfield Township Police, 1700, Nissley Road, Landisville, East Hempfield Township, Lancaster County, Pennsylvania, 17601, United States"
"Exeter Township Police Department",40.3049229223771,-75.8535807226204,"Exeter Township Police Department, 4975, Demoss Road, Reiffton, Reading, Berks County, Pennsylvania, 19606, United States"
"Old Lycoming Municipal Police Headquarters",41.2567110668591,-77.0452398179329,"Old Lycoming Municipal Police Headquarters, Green Avenue, Garden View, Old Lycoming Township, Lycoming County, Pennsylvania, 17702, United States"
"West Brownsville Police Department",40.0267943281009,-79.8866684244797,"West Brownsville Police Department, Main Street, Blainsburg, West Brownsville, Washington County, Pennsylvania, 15417, United States"
"Pennsylvania State Police - Gettysburg Station",39.8599112922199,-77.1623353217848,"Pennsylvania State Police - Gettysburg Station, 1750, Granite Station Road, Gettysburg, Adams County, Pennsylvania, 17325, United States"
"Titusville Police Department",41.6304490638466,-79.6737097872289,"Titusville Police Department, West Spruce Street, Titusville, Crawford County, Pennsylvania, 16354, United States"
"Police Station",41.8304493283868,-75.6879994860704,"Pennsylvania State Police, 2856, State Route 848, New Milford Township, Susquehanna County, Pennsylvania, 18834, United States"
"Pennsylvania State Police Media",39.9085179850728,-75.4480449977043,"Pennsylvania State Police Media, 1342, Printers Way, Riddlewood, Media, Delaware County, Pennsylvania, 19063, United States"
"Philadelphia Police 18th District",39.9541654108659,-75.2328638785854,"Philadelphia Police 18th District, 400, South 55th Street, Angora, Philadelphia, Philadelphia County, Pennsylvania, 19143, United States"
"Police Barracks",41.3050489529786,-75.5132976504721,"Drinker Turnpike, Daleville, Covington Township, Lackawanna County, Pennsylvania, 18444, United States"
"New Castle Police Department",41.0015837900124,-80.3424173018301,"New Castle Police Department, East North Street, Lower East Side, New Castle, Lawrence County, Pennsylvania, 16101, United States"
"Mercer County Sheriff's Office",41.2251466220595,-80.2394317191948,"Mercer County Sheriff's Office, 205, South Erie Street, Mercer, Mercer County, Pennsylvania, 16137, United States"
"Mercer Police Department",41.2287442604578,-80.2387818737778,"Mercer Police Department, 99, East Venango Street, Mercer, Mercer County, Pennsylvania, 16137, United States"
"Springfield Township Police Station",40.0995753578407,-75.1953252208976,"Springfield Township Police Station, Paper Mill Road, Enfield, Springfield Township, Montgomery County, Pennsylvania, 19075, United States"
"PA State Police Troop H Headquarters",40.3364083801951,-76.7109745795404,"PA State Police Troop H Headquarters, Rothford Lane, The Townes at Hershey Road, West Hanover Township, Dauphin County, Pennsylvania, 17112, United States"
"Patterson Township Municipal Building",40.7573267279395,-80.3331057996581,"Patterson Township Municipal Building, 19th Avenue, Riverview, Beaver Falls, Beaver County, Pennsylvania, 15010, United States"
"Halifax Borough Police Department",40.4696360773635,-76.931758210739,"Halifax Borough Police Department, 203, Armstrong Street, Halifax, Dauphin County, Pennsylvania, 17032, United States"
"Clearfield Regional Police Department",40.9901503442654,-78.4707095667838,"Clearfield Regional Police Department, 9114, Clearfield Curwensville Highway, Lawrence Township, Clearfield County, Pennsylvania, 16830, United States"
"East Lansdowne Police Station",39.9452490493868,-75.2615931046542,"East Lansdowne Police Station, 155, Lexington Avenue, East Lansdowne, Delaware County, Pennsylvania, 19050, United States"
"Philadelphia Police 16th District",39.9616608695236,-75.2004500583238,"Philadelphia Police 16th District, 3900, Lancaster Avenue, Belmont, Philadelphia, Philadelphia County, Pennsylvania, 19104, United States"
"Pennsylvania State Police",41.0095453144178,-78.3457525141617,"Pennsylvania State Police, Doe Hill Road, Bradford Township, Clearfield County, Pennsylvania, 16881, United States"
"Milton Police Dept.",41.0200232,-76.85206,"Milton Police Dept., North Filbert Street, Milton, Northumberland County, Pennsylvania, 17847, United States"
"Police Station",41.024603,-76.3449208,"Old Berwick Road, Lime Ridge, South Centre Township, Columbia County, Pennsylvania, 18631, United States"
"Pitt Public Safety",40.4386592,-79.9608742,"Pitt Public Safety, 3412, Forbes Avenue, Oakland, Central Oakland, Pittsburgh, Allegheny County, Pennsylvania, 15213, United States"
"Westernport Police Department",39.8141667,-79.0813889,"Westernport Police Department, Yoder Road, Summit Mills, Summit Township, Somerset County, Pennsylvania, 15552, United States"
"Frostburg University Police Department",40.0877778,-79.5627778,"Frostburg University Police Department, Memorial Boulevard, Bullskin Township, Fayette County, Pennsylvania, 15631, United States"
"Luke Police Department",39.7933333,-79.1075,"Luke Police Department, Mount Davis Road, Elk Lick Township, Somerset County, Pennsylvania, 15540, United States"
"Frostburg City Police Department",40.1013889,-79.5597222,"Frostburg City Police Department, Kendi Road, McClure, Upper Tyrone Township, Fayette County, Pennsylvania, 15683, United States"
"Allegany State Police Department",40.0769444,-79.3902778,"Allegany State Police Department, Red Dog Road, Saltlick Township, Fayette County, Pennsylvania, 15462, United States"
"Baltimore County Police Department Precinct 07 Cockeysville",39.8233333,-77.0936111,"Baltimore County Police Department Precinct 07 Cockeysville, Storms Store Road, Square Corner, Mount Pleasant Township, Adams County, Pennsylvania, 17350, United States"
"Hampstead Police Department",40.0141667,-77.4275,"Hampstead Police Department, Three Turns Road, Southampton Township, Cumberland County, Pennsylvania, 17307, United States"
"Maryland State Police Westminster Barrack",39.9275,-77.6019444,"Maryland State Police Westminster Barrack, Kolpark Drive, Guilford Township, Franklin County, Pennsylvania, 17202, United States"
"Westminster Police Department",39.9661111,-77.6583333,"Westminster Police Department, Siloam Road, Greene Township, Franklin County, Pennsylvania, 17201, United States"
"Thurmont Police Department",40.0361111,-77.6916667,"Thurmont Police Department, Storage Access Road, Letterkenny Township, Franklin County, Pennsylvania, 17246, United States"
"Maryland State Police Barracks F North East",40.0230556,-76.5841667,"Maryland State Police Barracks F North East, Hatchery Road, Hellam Township, York County, Pennsylvania, 17406, United States"
"Caernarvon Township Police Department",40.1562882,-75.8869167,"Caernarvon Township Police Department, 3307, Main Street, Morgantown, Caernarvon Township, Berks County, Pennsylvania, 19543, United States"
"Lower Merion-Main Police Station",40.0069842,-75.2882128,"Lower Merion-Main Police Station, East Lancaster Avenue, Ardmore, Lower Merion Township, Montgomery County, Pennsylvania, 19003, United States"
"Lower Moreland Township Police Station",40.1231,-75.0627,"Lower Moreland Township Police Station, Murray Avenue, Huntingdon Valley, Lower Moreland Township, Montgomery County, Pennsylvania, 19006, United States"
"Lower Providence Township Police Station",40.1628411,-75.4079867,"Lower Providence Township Police Station, Parklane Drive, Eagleville, Lower Providence Township, Montgomery County, Pennsylvania, 19403, United States"
"Lower Salford Township Police Station",40.2765318,-75.3798776,"Lower Salford Township Police Station, Kulp Road, Harleysville, Lower Salford Township, Montgomery County, Pennsylvania, 19438, United States"
"Malvern Police Station",40.0335159,-75.5118789,"Malvern Police Station, 1, East 1st Avenue, Malvern, Chester County, Pennsylvania, 19355, United States"
"Marcus Hook Police Department",39.8194589,-75.4187306,"Marcus Hook Police Department, Green Street, Marcus Hook, Delaware County, Pennsylvania, 19061, United States"
"Marlborough Township Police Station",40.3301,-75.4547,"Marlborough Township Police Station, Main Street, Sumneytown, Marlborough Township, Montgomery County, Pennsylvania, 18084, United States"
"Eddystone Police Department",39.8627973,-75.3445137,"Eddystone Police Department, 1300, 12th Street, Baldwin, Eddystone, Delaware County, Pennsylvania, 19022, United States"
"Folcroft Police Department",39.8993571,-75.2787944,"Folcroft Police Department, Elmwood Avenue, Folcroft, Delaware County, Pennsylvania, 19074, United States"
"Glenolden Police Department",39.8997,-75.2885,"Glenolden Police Department, 38, East Boon Avenue, Glenolden, Delaware County, Pennsylvania, 19036, United States"
"Limerick Township Police Station",40.2398111,-75.541057,"Limerick Township Police Station, 646, West Ridge Pike, Limerick Center, Limerick, Limerick Township, Montgomery County, Pennsylvania, 19468, United States"
"Lower Chichester Township Police Department",39.8248233,-75.4212553,"Lower Chichester Township Police Department, Market Street, Linwood, Lower Chichester Township, Delaware County, Pennsylvania, 19061, United States"
"Lower Frederick Township Police Station",40.2720807,-75.4609963,"Lower Frederick Township Police Station, Spring Mount Road, Spring Mount, Lower Frederick, Montgomery County, Pennsylvania, 19478, United States"
"Lower Gwynedd Township Police Station",40.1883926,-75.2254646,"Lower Gwynedd Township Police Station, North Bethlehem Pike, Spring House, Lower Gwynedd Township, Montgomery County, Pennsylvania, 19477, United States"
"East Fallowfield Township Police Station",39.9498,-75.8139,"East Fallowfield Township Police Station, Strasburg Road, Hephzibah, East Fallowfield Township, Chester County, Pennsylvania, 19320, United States"
"East Brandywine Township Police Station",40.03437,-75.7669423,"East Brandywine Township Police Station, 1212-1214, Horseshoe Pike, Guthriesville, East Brandywine Township, Chester County, Pennsylvania, 19335, United States"
"East Norriton Township Police Station",40.1446,-75.3185,"East Norriton Township Police Station, Swede Road, Penn Square, East Norriton Township, Montgomery County, Pennsylvania, 19401, United States"
"East Vincent Township Police Station",40.1617152,-75.5877846,"East Vincent Township Police Station, Ridge Road, Hiestand, East Vincent Township, Chester County, Pennsylvania, 19475, United States"
"East Pikeland Township Police Station",40.1363,-75.5536919,"East Pikeland Township Police Station, Rapps Dam Road, The Courts at Kimberton Greene, Kimberton, East Pikeland Township, Chester County, Pennsylvania, 19442, United States"
"Easttown Township Police Department",40.0227,-75.4272,"Easttown Township Police Department, Beaumont Road, Waterloo Mills, Easttown Township, Chester County, Pennsylvania, 19312, United States"
"East Whiteland Township Police Station",40.0488968,-75.5579405,"East Whiteland Township Police Station, 209, Conestoga Road, Mill Lane, East Whiteland Township, Chester County, Pennsylvania, 19355, United States"
"Hatfield Township Police Department",40.2851893,-75.2862572,"Hatfield Township Police Department, 2000, School Road, Hatfield Township, Montgomery County, Pennsylvania, 19440, United States"
"Highland Township Police Station",39.9156,-75.8686,"Highland Township Police Station, Gum Tree Road, Highland Township, Chester County, Pennsylvania, 19330, United States"
"Darby Police Department",39.9216167,-75.2619967,"Darby Police Department, Ridge Avenue, Darby, Delaware County, Pennsylvania, 19023, United States"
"East Bradford Township Police Station",39.9707,-75.6386,"East Bradford Township Police Station, Copeland School Road, East Bradford Township, Chester County, Pennsylvania, 19380, United States"
"Philadelphia District 1 Police Department",39.9234283,-75.1863567,"Philadelphia District 1 Police Department, South Bucknell Street, Girard Estates, South Philadelphia, Philadelphia, Philadelphia County, Pennsylvania, 19145, United States"
"Philadelphia District 12 Police Department",39.9256298,-75.2340053,"Philadelphia District 12 Police Department, Woodland Avenue, Paschall, Philadelphia, Philadelphia County, Pennsylvania, 19142, United States"
"Philadelphia District 19 Police Station",39.9709862,-75.2406713,"Philadelphia District 19 Police Station, Haverford Avenue, Carroll Park, Philadelphia, Philadelphia County, Pennsylvania, 19151, United States"
"Philadelphia District 14 Police Station",40.0377021,-75.1779532,"Philadelphia District 14 Police Station, West Haines Street, West Central Germantown, Philadelphia, Philadelphia County, Pennsylvania, 19144, United States"
"Sellersville Borough Police Station",40.3593,-75.3114,"Sellersville Borough Police Station, West Temple Avenue, Sellersville, Bucks County, Pennsylvania, 18960, United States"
"Sharon Hill Police Department",39.9062276,-75.272393,"Sharon Hill Police Department, Spring Street, Sharon Hill, Delaware County, Pennsylvania, 19079, United States"
"Pennsylvania State Police Crime Laboratory",39.9203004,-75.4439388,"Pennsylvania State Police Crime Laboratory, 350, North Middletown Road, Lima, Media, Delaware County, Pennsylvania, 19063, United States"
"Souderton Borough Police Station",40.3137,-75.3296,"Souderton Borough Police Station, West Summit Street, Souderton, Montgomery County, Pennsylvania, 18964, United States"
"South Coatesville Police Station",39.9736437,-75.8157062,"South Coatesville Police Station, 136, Modena Road, South Coatesville, Chester County, Pennsylvania, 19320, United States"
"Ivyland Borough Police Station",40.2059741,-75.0756911,"Ivyland Borough Police Station, Garrison Road, Ivyland, Bucks County, Pennsylvania, 18974, United States"
"Narberth Police Station",40.0047671,-75.2645305,"Narberth Police Station, Haverford Avenue, Narberth, Montgomery County, Pennsylvania, 19072, United States"
"Lansdowne Police Department",39.9379,-75.2729,"Lansdowne Police Department, West Baltimore Avenue, Burmont, Lansdowne, Delaware County, Pennsylvania, 19050, United States"
"Lansdale Police Station",40.2413658,-75.2853194,"Lansdale Police Station, 1, Vine Street, Lansdale, Montgomery County, Pennsylvania, 19446, United States"
"North Wales Police",40.2130537,-75.2792572,"North Wales Police, North 3rd Street, North Wales, Montgomery County, Pennsylvania, 19454, United States"
"Norristown Police Department",40.1147255,-75.3391012,"Norristown Police Department, 235, East Airy Street, Norristown, Montgomery County, Pennsylvania, 19401, United States"
"Newtown Police Department",39.9805443,-75.4080373,"Newtown Police Department, Bishop Hollow Road, Newtown Square, Springton Pointe Woods, Newtown Township, Delaware County, Pennsylvania, 19073, United States"
"Morton Police Department",39.9112606,-75.3221698,"Morton Police Department, Highland Avenue, Morton, Delaware County, Pennsylvania, 19070, United States"
"Montgomery Township Police Department",40.2364568,-75.2251336,"Montgomery Township Police Department, 1001, Stump Road, Montgomery Township, Montgomery County, Pennsylvania, 18936, United States"
"Norwood Police Department",39.8883,-75.3008,"Norwood Police Department, 9th Avenue, Moore, Prospect Park, Delaware County, Pennsylvania, 19076, United States"
"Whitemarsh Township Police Department",40.0859507,-75.2529326,"Whitemarsh Township Police Department, Germantown Pike, Shoppers World, Marble Hall, Whitemarsh Township, Montgomery County, Pennsylvania, 19444, United States"
"Whitpain Township Police Station",40.1618926,-75.2845945,"Whitpain Township Police Station, Wentz Road, Center Square, Whitpain Township, Montgomery County, Pennsylvania, 19422, United States"
"Willistown Township Police Department",40.0006,-75.5095,"Willistown Township Police Department, Sugartown Road, Raintree Condominiums, Sugartown, Willistown Township, Chester County, Pennsylvania, 19355, United States"
"Valley Township Police Station",39.9837606,-75.8460936,"Valley Township Police Station, 1145, West Lincoln Highway, Coatesville, Chester County, Pennsylvania, 19320, United States"
"Upper Providence Township Police Department",39.9304,-75.387,"Upper Providence Township Police Department, 935, North Providence Road, Rose Tree, Upper Providence, Media, Delaware County, Pennsylvania, 19063, United States"
"Upper Providence Township Police Station",40.1619234,-75.48808,"Upper Providence Township Police Station, Black Rock Road, Upper Providence Township, Montgomery County, Pennsylvania, 19460, United States"
"Upper Merion Police Pistol-Range",40.0953,-75.3419,"Upper Merion Police Pistol-Range, Pennsylvania Turnpike, Henderson, Upper Merion Township, Montgomery County, Pennsylvania, 19405, United States"
"Upper Merion Township Police Station",40.1018233,-75.3714311,"Upper Merion Township Police Station, West Valley Forge Road, Belmont Terrace, King of Prussia, Upper Merion Township, Montgomery County, Pennsylvania, 19406, United States"
"Upper Chichester Township Police Department",39.8571842,-75.4587395,"Upper Chichester Township Police Department, Furey Road Extension, Boothwyn, Delaware County, Pennsylvania, 19061, United States"
"Upper Dublin Township Police Station",40.1524,-75.2013,"Upper Dublin Township Police Station, Loch Alsh Avenue, Tannerie Woods, Fort Washington, Upper Dublin Township, Montgomery County, Pennsylvania, 19002, United States"
"Upper Gwynedd Township Police Station",40.2115333,-75.2875321,"Upper Gwynedd Township Police Station, Parkside Place, Upper Gwynedd Township, Montgomery County, Pennsylvania, 19454, United States"
"Thornbury Police Department",39.9314,-75.5252,"Thornbury Police Department, Creek Road, Cheyney, Thornbury Township, Delaware County, Pennsylvania, 19319, United States"
"Trappe Police Station",40.2036,-75.4848,"Trappe Police Station, West Main Street, Trappe, Montgomery County, Pennsylvania, 19426, United States"
"Trainer Police Department",39.8296441,-75.4078976,"Trainer Police Department, Main Street, Trainer, Delaware County, Pennsylvania, 19061, United States"
"Ridley Township Police Department",39.8865452,-75.3292071,"Ridley Township Police Department, Macdade Boulevard, Folsom, Ridley Township, Delaware County, Pennsylvania, 19033, United States"
"Royersford Police Station",40.1837217,-75.5404157,"Royersford Police Station, 300, Main Street, Royersford, Montgomery County, Pennsylvania, 19468, United States"
"Rockledge Police Station",40.0823319,-75.0906406,"Rockledge Police Station, 1, Park Avenue, Rockledge, Montgomery County, Pennsylvania, 19046, United States"
"Plymouth Township Police Department",40.1283266,-75.3088835,"Plymouth Township Police Department, Belvoir Road, Plymouth Township, Montgomery County, Pennsylvania, 19462, United States"
"Radnor Township Police Department",40.0364295,-75.373187,"Radnor Township Police Department, Creek Road, Radnor Station, Saint Davids, Radnor Township, Delaware County, Pennsylvania, 19080, United States"
"Prospect Park Police Department",39.8881609,-75.3083475,"Prospect Park Police Department, Maryland Avenue, Moore, Prospect Park, Delaware County, Pennsylvania, 19076, United States"
"Philadelphia District 35 Police Station",40.0443973,-75.1442696,"Philadelphia District 35 Police Station, West Champlost Avenue, Fern Rock, Philadelphia, Philadelphia County, Pennsylvania, 19141, United States"
"Philadelphia District 9 Police Station",39.9621871,-75.1729908,"Philadelphia District 9 Police Station, North 21st Street, Center City, Philadelphia, Philadelphia County, Pennsylvania, 19130, United States"
"Bethel Park Police Department",40.332502,-80.03151,"Bethel Park Police Department, West Library Avenue, Brightwood, Bethel Park, Allegheny County, Pennsylvania, 15102, United States"
"Collier Police Department",40.390988,-80.132086,"Collier Police Department, Walkers Mill Road, Walkers Mill, Collier Township, Allegheny County, Pennsylvania, 15106, United States"
"Bellevue Police Department",40.4968682,-80.0562712,"Bellevue Police Department, 537, Bayne Avenue, Pittsburgh, Allegheny County, Pennsylvania, 15202, United States"
"Beaver Police Department",40.695992,-80.302368,"Beaver Police Department, 3rd Street, Downtown, Beaver, Beaver County, Pennsylvania, 15009, United States"
"Belle Vernon Police Department",40.128103,-79.875449,"Belle Vernon Police Department, Long Alley, Belle Vernon, Fayette County, Pennsylvania, 15432, United States"
"Baden Police Department",40.634773,-80.228504,"Baden Police Department, Linmore Street, Baden, Beaver County, Pennsylvania, 15005, United States"
"Aspinwall Police Department",40.490314,-79.9043041,"Aspinwall Police Department, Commercial Avenue, Aspinwall, Allegheny County, Pennsylvania, 15215, United States"
"Avalon Police Department",40.500838,-80.067384,"Avalon Police Department, California Avenue, Avalon, Allegheny County, Pennsylvania, 15202, United States"
"Arnold Police Department",40.580262,-79.767782,"Arnold Police Department, Drey Street, Arnold, Westmoreland County, Pennsylvania, 15068, United States"
"Wrightstown Township Police Station",40.2600068,-74.9997057,"Wrightstown Township Police Station, 2nd Street Pike, Penns Park, Wrightstown Township, Bucks County, Pennsylvania, 18956, United States"
"Yeadon Police Department",39.9361372,-75.253569,"Yeadon Police Department, 600, Church Lane, Fernwood, Yeadon, Delaware County, Pennsylvania, 19050, United States"
"Woodlyn Police Department",39.8741,-75.3438,"Woodlyn Police Department, Fairview Road, Fairview, Ridley Township, Delaware County, Pennsylvania, 19094, United States"
"Worcester Township Police Station",40.1965,-75.351,"Worcester Township Police Station, Valley Forge Road, Worcester, Worcester Township, Montgomery County, Pennsylvania, 19490, United States"
"Telford Borough Police Station",40.3248776,-75.3288485,"Telford Borough Police Station, 100, Penn Avenue, Telford, Montgomery County, Pennsylvania, 18969, United States"
"Swarthmore Police Department",39.9016807,-75.3485636,"Swarthmore Police Department, 121, Park Avenue, Swarthmore, Delaware County, Pennsylvania, 19081, United States"
"Springfield Township Police Station",40.098,-75.1977,"Springfield Township Police Station, Paper Mill Road, Enfield, Springfield Township, Montgomery County, Pennsylvania, 19075, United States"
"Springfield Township Police Department",39.9316171,-75.3285424,"Springfield Township Police Department, Ridgewood Road, Springfield Township, Delaware County, Pennsylvania, 19064, United States"
"Spring City Police Station",40.1767271,-75.5484796,"Spring City Police Station, 6, South Church Street, Spring City, Chester County, Pennsylvania, 19475, United States"
"West Goshen Township Police Department",39.9726,-75.5818,"West Goshen Township Police Department, 1025, Paoli Pike, Goshen Terrace Apartments, Woodcrest, West Goshen, West Goshen Township, Chester County, Pennsylvania, 19380, United States"
"West Chester Police Department",39.9636062,-75.5990095,"West Chester Police Department, 401, East Gay Street, West Chester, Chester County, Pennsylvania, 19383, United States"
"West Caln Township Police Station",40.0105,-75.8661,"West Caln Township Police Station, West Kings Highway, Wagontown, West Caln Township, Chester County, Pennsylvania, 19369, United States"
"West Brandywine Township Police Station",40.0429,-75.8239,"West Brandywine Township Police Station, Lafayette Road, West Brandywine Township, Chester County, Pennsylvania, 19320, United States"
"Wayne Police Station",40.0432,-75.3872,"Wayne Police Station, School Lane, Wayne, Radnor Township, Delaware County, Pennsylvania, 19087, United States"
"Warminster Township Police Station",40.2059,-75.1077,"Warminster Township Police Station, Gibson Avenue, Rosewood Park, Warminster Township, Bucks County, Pennsylvania, 18974, United States"
"Wallace Township Police Station",40.0892,-75.78,"Wallace Township Police Station, Indiantown Road, Glenmoore, Wallace Township, Chester County, Pennsylvania, 19343, United States"
"Veterans Hospital Township Police Station",39.9987,-75.7998,"Veterans Hospital Township Police Station, Blackhorse Hill Road, Caln Township, Chester County, Pennsylvania, 19320, United States"
"Pennsylvania State Police - Jonestown",40.4662024,-76.5156324,"Pennsylvania State Police - Jonestown, PA 72, Inwood, Union Township, Lebanon County, Pennsylvania, United States"
"Elkland Boro Police Department",41.9872949,-77.3135907,"Elkland Boro Fire Station, Parkhurst Street, Elkland, Tioga County, Pennsylvania, 16920, United States"
"Plummstead Township Police Department",40.3912228,-75.141905,"Plummstead Township Police Department, Stump Road, Smiths Corner, Plumsteadville, Plumstead Township, Bucks County, Pennsylvania, 18947, United States"
"Warwick Township Police Department",40.2485099,-75.0965619,"Warwick Township Police Department, Township Greene, Jamison, Warwick Township, Bucks County, Pennsylvania, 18929, United States"
"Pennsylvania State Police",40.4610245,-78.7554356,"Pennsylvania State Police, Casale Court, Cambria Township, Cambria County, Pennsylvania, 15931, United States"
"Pennsylvania State Police Barracks",39.9479779,-75.7321901,"Pennsylvania State Police Barracks, West Strasburg Road, West Bradford Township, Chester County, Pennsylvania, 19382, United States"
"Newberry Township Police Department",40.134,-76.8045,"Newberry Township Police Department, Old Trail Road, Laurel Wood Mobile Home Park, Newberry Township, York County, Pennsylvania, 17319, United States"
"North Franklin Township Police Department",40.1521816,-80.2666433,"North Franklin Township Police Department, Franklin Farms Road, Franklin Farms, North Franklin Township, Washington County, Pennsylvania, 15301, United States"
"Northern York County Regional Police Department",40.008614,-76.8283109,"Northern York County Regional Police Department, East Canal Road, Dover Township, York County, Pennsylvania, 17404, United States"
"Carroll Township Police Department",40.1097,-76.9879,"Carroll Township Police Department, 555, Chestnut Grove Road, Uno, Dillsburg, York County, Pennsylvania, 17019, United States"
"Bedminster Township Police Department",40.421493,-75.1443393,"Bedminster Township Police Department, Old Easton Road, Pipersville, Bedminster Township, Bucks County, Pennsylvania, 18947, United States"
"Hanover Police Department",39.8,-76.9839,"Hanover Police Department, Frederick Street, Hanover, York County, Pennsylvania, 17331, United States"
"Fairview Township Police Department",40.1899384,-76.8906452,"Fairview Township Police Department, Lewisberry Road, Timber Ridge, Bunches, Fairview Township, York County, Pennsylvania, 17070, United States"
"Caln Township Police Station",39.999474,-75.7538743,"Caln Township Police Station, Township Drive, Thorndale, Caln Township, Chester County, Pennsylvania, 19372, United States"
"Colwyn Police Department",39.9138,-75.2535,"Colwyn Police Department, Spruce Street, Colwyn, Delaware County, Pennsylvania, 19023, United States"
"Collingdale Police Department",39.912,-75.2772,"Collingdale Police Department, Macdade Boulevard, Collingdale, Delaware County, Pennsylvania, 19023, United States"
"Collegeville Police Station",40.1872,-75.4518,"Collegeville Police Station, 491, East Main Street, Collegeville, Montgomery County, Pennsylvania, 19426, United States"
"Coatesville Police Department",39.9820167,-75.8204177,"Coatesville Police Department, 1, City Hall Place, Coatesville, Chester County, Pennsylvania, 19320, United States"
"Clifton Heights Police Department",39.9288,-75.2952,"Clifton Heights Police Department, 30, South Springfield Road, Clifton Heights, Delaware County, Pennsylvania, 19018, United States"
"Bryn Athyn Police Station",40.1302939,-75.0588974,"Bryn Athyn Police Station, Buck Road, Bryn Athyn, Montgomery County, Pennsylvania, 19006, United States"
"Brookhaven Police Department",39.8765897,-75.3919594,"Brookhaven Police Department, 2, Cambridge Road, Brookhaven, Delaware County, Pennsylvania, 19015, United States"
"Ambler Police Station",40.1531479,-75.2209096,"Ambler Police Station, Poplar Street, Willowmere, Ambler, Montgomery County, Pennsylvania, 19002, United States"
"Aldan Police Department",39.9237,-75.2908,"Aldan Police Department, Merion Avenue, Aldan, Delaware County, Pennsylvania, 19018, United States"
"Abington Township Police Station",40.1170117,-75.1210392,"Abington Township Police Station, Old York Road, Mount Vernon Gardens, Abington Township, Montgomery County, Pennsylvania, 19001, United States"
"Chester Township Police Department",39.8457149,-75.3891833,"Chester Township Police Department, Harris Street, Feltonville, Chester Township, Delaware County, Pennsylvania, 19013, United States"
"Cheltenham Township Police Station",40.0821347,-75.1277053,"Cheltenham Township Police Station, Old York Road, Elkins Park, Elkins Park Gardens, Cheltenham, Cheltenham Township, Montgomery County, Pennsylvania, 19027, United States"
"West Manchester Township Police Department",39.9514426,-76.7843815,"West Manchester Township Police Department, East Berlin Road, West Manchester Township, York County, Pennsylvania, 17404, United States"
"West Manheim Township Police Department",39.7596,-76.9607,"West Manheim Township Police Department, Fairview Drive, West Manheim Township, York County, Pennsylvania, 17331, United States"
"Stewartstown Borough Office",39.7542584,-76.5918586,"Stewartstown Borough Office, 6A, North Main Street, Stewartstown, York County, Pennsylvania, 17363, United States"
